                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     84,                 1.8762,                 1.3284,                 1.5198,                0.72546,                0.64677,                0.72211,                0.36097,                 1.7814,                 1.2243,                 1.4643,              0.0079705,              0.0079705,              0.0079705
                     85,                 1.8626,                 1.3147,                 1.5217,                0.75415,                0.67147,                0.73917,                 0.3761,                 1.7813,                 1.1756,                 1.4524,              0.0079457,              0.0079457,              0.0079457
                     86,                 1.8474,                  1.297,                 1.5085,                0.77893,                0.65533,                0.74031,                0.37701,                 1.7765,                 1.1702,                 1.4491,               0.007921,               0.007921,               0.007921
                     87,                 1.8434,                 1.2945,                 1.5067,                 0.7432,                0.67146,                0.74019,                0.37904,                 1.7549,                 1.1593,                 1.4374,              0.0078963,              0.0078963,              0.0078963
                     88,                  1.844,                 1.2938,                 1.5033,                0.76982,                0.65741,                0.73567,                0.37349,                 1.7727,                 1.1756,                 1.4413,              0.0078715,              0.0078715,              0.0078715
                     89,                 1.8502,                 1.2878,                 1.5073,                0.73065,                0.67525,                0.73734,                0.38697,                 1.7243,                 1.1617,                 1.4286,              0.0078467,              0.0078467,              0.0078467
                     90,                 1.8207,                 1.2857,                 1.4904,                0.78081,                0.66729,                0.74862,                0.38322,                 1.7512,                  1.166,                 1.4313,               0.007822,               0.007822,               0.007822
                     91,                 1.8188,                 1.2711,                  1.501,                0.78293,                0.66032,                0.74573,                0.38998,                 1.7146,                  1.132,                 1.4079,              0.0077973,              0.0077973,              0.0077973
                     92,                 1.8057,                  1.256,                 1.4929,                0.78178,                0.66619,                 0.7589,                0.39333,                 1.7349,                 1.1334,                 1.4179,              0.0077725,              0.0077725,              0.0077725
                     93,                 1.8104,                 1.2377,                 1.4861,                 0.7436,                0.66524,                0.74292,                0.38422,                  1.755,                 1.1435,                 1.4309,              0.0077478,              0.0077478,              0.0077478
                     94,                 1.8215,                 1.2557,                 1.4969,                0.74853,                0.68874,                  0.754,                 0.3958,                 1.7245,                 1.1173,                 1.4155,               0.007723,               0.007723,               0.007723
                     95,                 1.8075,                 1.2478,                 1.4879,                0.75003,                0.69447,                0.76195,                0.39381,                 1.7067,                 1.1328,                 1.4072,              0.0076983,              0.0076983,              0.0076983
                     96,                 1.8033,                 1.2424,                 1.4682,                0.77738,                0.67572,                0.76514,                0.39887,                 1.7395,                 1.1199,                  1.399,              0.0076735,              0.0076735,              0.0076735
                     97,                 1.8077,                 1.2393,                  1.467,                0.76004,                0.70289,                 0.7637,                0.39868,                 1.7366,                 1.1342,                  1.406,              0.0076488,              0.0076488,              0.0076488
                     98,                 1.7894,                 1.2301,                 1.4662,                0.76942,                0.70639,                 0.7656,                0.40421,                 1.6936,                 1.0944,                  1.394,               0.007624,               0.007624,               0.007624
                     99,                 1.8015,                 1.2342,                 1.4755,                0.78113,                0.70047,                0.77053,                0.40325,                 1.7025,                 1.1181,                  1.392,              0.0075993,              0.0075993,              0.0075993
                    100,                 1.7706,                 1.2227,                 1.4705,                0.79641,                0.70284,                0.78454,                0.41367,                 1.6975,                 1.0965,                 1.3955,              0.0075745,              0.0075745,              0.0075745
                    101,                 1.7892,                 1.2111,                 1.4735,                0.77769,                0.68421,                0.76491,                0.40102,                 1.7075,                 1.1123,                 1.3937,              0.0075498,              0.0075498,              0.0075498
                    102,                 1.7755,                 1.2157,                 1.4574,                0.78918,                0.69373,                0.77051,                 0.4096,                 1.6805,                 1.0894,                 1.3796,               0.007525,               0.007525,               0.007525
                    103,                 1.7678,                 1.2063,                 1.4471,                0.80844,                 0.6984,                0.77758,                0.42335,                 1.6554,                 1.0744,                 1.3631,              0.0075003,              0.0075003,              0.0075003
                    104,                 1.7548,                 1.1883,                 1.4518,                0.80336,                0.69859,                0.78328,                0.42375,                 1.6487,                 1.0531,                 1.3675,              0.0074755,              0.0074755,              0.0074755
                    105,                 1.7563,                 1.1884,                  1.441,                0.79226,                0.69646,                0.78047,                0.42494,                 1.6381,                 1.0642,                 1.3522,              0.0074507,              0.0074507,              0.0074507
                    106,                 1.7521,                 1.1846,                 1.4434,                0.79273,                0.71897,                0.78184,                0.42418,                 1.6362,                 1.0545,                 1.3555,               0.007426,               0.007426,               0.007426
                    107,                 1.7297,                 1.1691,                 1.4222,                  0.777,                0.70991,                0.78438,                0.42963,                 1.6508,                 1.0647,                 1.3463,              0.0074013,              0.0074013,              0.0074013
                    108,                  1.724,                 1.1723,                 1.4247,                0.80127,                0.70272,                0.79031,                0.42693,                 1.6451,                 1.0567,                 1.3477,              0.0073765,              0.0073765,              0.0073765
                    109,                 1.7436,                 1.1742,                 1.4326,                0.80336,                0.72895,                0.79861,                0.43732,                 1.6074,                 1.0364,                 1.3312,              0.0073517,              0.0073517,              0.0073517
                    110,                 1.7311,                 1.1771,                 1.4257,                 0.7993,                0.70977,                0.79431,                0.44033,                 1.6005,                 1.0343,                 1.3275,               0.007327,               0.007327,               0.007327
                    111,                 1.7201,                 1.1512,                 1.4224,                 0.8138,                0.70882,                0.80053,                0.43735,                 1.6072,                 1.0431,                 1.3328,              0.0073023,              0.0073023,              0.0073023
                    112,                 1.7357,                  1.166,                  1.436,                0.81852,                0.71633,                0.80388,                0.44033,                   1.64,                 1.0279,                 1.3425,              0.0072775,              0.0072775,              0.0072775
                    113,                 1.7006,                 1.1327,                 1.4022,                0.80408,                0.71699,                0.79866,                0.43489,                 1.6138,                 1.0413,                 1.3341,              0.0072527,              0.0072527,              0.0072527
                    114,                 1.7106,                  1.137,                 1.4093,                0.79794,                 0.7302,                0.79947,                0.43999,                 1.5919,                 1.0242,                 1.3281,               0.007228,               0.007228,               0.007228
                    115,                 1.7044,                 1.1357,                 1.4016,                0.81143,                0.73506,                0.81326,                0.44121,                 1.6139,                 1.0113,                 1.3266,              0.0072033,              0.0072033,              0.0072033
                    116,                 1.7026,                 1.1443,                 1.4072,                0.81216,                0.73028,                0.80423,                 0.4464,                 1.5881,                 1.0059,                 1.3203,              0.0071785,              0.0071785,              0.0071785
                    117,                 1.7001,                 1.1336,                 1.4037,                0.81433,                0.73914,                0.81464,                0.45046,                 1.5837,                0.99818,                 1.3059,              0.0071538,              0.0071538,              0.0071538
                    118,                  1.686,                 1.1195,                 1.3893,                0.82666,                0.73655,                0.81542,                0.44929,                 1.5894,                0.98609,                 1.3038,               0.007129,               0.007129,               0.007129
                    119,                 1.6853,                 1.1211,                 1.3886,                0.82706,                 0.7331,                0.81327,                0.45059,                 1.5857,                  1.006,                 1.3123,              0.0071042,              0.0071042,              0.0071042
                    120,                 1.6797,                 1.1132,                 1.3868,                0.81344,                 0.7363,                0.81355,                 0.4544,                 1.5707,                0.99185,                 1.3058,              0.0070795,              0.0070795,              0.0070795
                    121,                 1.6876,                 1.1076,                 1.3942,                 0.8227,                0.74766,                0.82633,                0.46301,                 1.5476,                0.97211,                 1.2978,              0.0070547,              0.0070547,              0.0070547
                    122,                 1.6617,                 1.0938,                 1.3863,                 0.8388,                0.73511,                0.81896,                0.45298,                 1.5732,                0.97385,                 1.3104,                0.00703,                0.00703,                0.00703
                    123,                 1.6681,                 1.1037,                 1.3798,                 0.8288,                0.71265,                0.80558,                0.45122,                 1.5611,                  1.003,                 1.3007,              0.0070053,              0.0070053,              0.0070053
                    124,                 1.6602,                 1.0939,                 1.3736,                0.82923,                0.74487,                0.82541,                0.46474,                 1.5381,                 0.9628,                 1.2835,              0.0069805,              0.0069805,              0.0069805
                    125,                 1.6569,                 1.0852,                  1.378,                0.82586,                0.73722,                0.81492,                 0.4589,                 1.5393,                0.97306,                 1.2799,              0.0069558,              0.0069558,              0.0069558
                    126,                 1.6689,                 1.1023,                 1.3887,                0.82172,                0.73216,                0.82005,                0.46545,                  1.532,                0.96866,                 1.2762,               0.006931,               0.006931,               0.006931
                    127,                 1.6467,                 1.0792,                 1.3777,                0.84959,                0.72282,                0.82683,                0.47272,                  1.535,                0.96344,                 1.2746,              0.0069063,              0.0069063,              0.0069063
                    128,                 1.6683,                 1.0945,                 1.3799,                0.83421,                0.74403,                0.82349,                0.47403,                 1.5238,                0.96293,                  1.277,              0.0068815,              0.0068815,              0.0068815
                    129,                 1.6437,                 1.0745,                 1.3577,                0.85201,                0.73519,                0.82812,                0.46974,                 1.5405,                0.96192,                 1.2837,              0.0068568,              0.0068568,              0.0068568
                    130,                 1.6419,                 1.0757,                 1.3572,                0.82746,                 0.7544,                0.83065,                0.47063,                 1.5197,                 0.9515,                 1.2728,               0.006832,               0.006832,               0.006832
                    131,                 1.6231,                 1.0658,                 1.3646,                0.84175,                0.74763,                0.83362,                0.48041,                 1.5027,                0.92687,                 1.2662,              0.0068073,              0.0068073,              0.0068073
                    132,                 1.6279,                 1.0617,                 1.3627,                0.84107,                0.74515,                0.83767,                0.48044,                 1.5162,                0.94486,                 1.2682,              0.0067825,              0.0067825,              0.0067825
                    133,                 1.6328,                 1.0606,                 1.3611,                0.84955,                0.75252,                0.84349,                0.48339,                 1.5213,                0.93599,                  1.268,              0.0067577,              0.0067577,              0.0067577
                    134,                 1.6065,                 1.0568,                 1.3488,                0.82998,                0.77046,                0.84224,                0.48318,                 1.5076,                0.93272,                 1.2638,               0.006733,               0.006733,               0.006733
                    135,                 1.6256,                 1.0554,                 1.3601,                0.86008,                0.74766,                0.83792,                0.48475,                 1.4806,                0.93173,                 1.2521,              0.0067082,              0.0067082,              0.0067082
                    136,                  1.608,                 1.0496,                 1.3443,                0.85475,                0.75511,                 0.8495,                 0.4917,                 1.4656,                0.92088,                  1.245,              0.0066835,              0.0066835,              0.0066835
                    137,                 1.6163,                 1.0376,                 1.3478,                0.85708,                0.74647,                0.84432,                0.48827,                 1.4933,                0.91228,                 1.2601,              0.0066587,              0.0066587,              0.0066587
                    138,                 1.6166,                 1.0534,                 1.3485,                0.85676,                0.75126,                0.84562,                0.48688,                 1.4756,                0.92375,                 1.2498,               0.006634,               0.006634,               0.006634
                    139,                 1.5988,                 1.0386,                 1.3333,                0.84757,                0.77206,                0.84397,                0.49233,                 1.4697,                0.90819,                 1.2487,              0.0066092,              0.0066092,              0.0066092
                    140,                 1.6181,                 1.0407,                 1.3485,                 0.8613,                0.76895,                0.85139,                0.49885,                 1.4648,                0.91234,                 1.2482,              0.0065845,              0.0065845,              0.0065845
                    141,                 1.6087,                 1.0447,                 1.3318,                0.85569,                  0.753,                0.84494,                0.49399,                 1.4801,                0.91234,                 1.2498,              0.0065598,              0.0065598,              0.0065598
                    142,                 1.5752,                 1.0203,                  1.325,                0.85505,                0.75415,                0.84589,                0.49004,                 1.4605,                0.90942,                 1.2431,               0.006535,               0.006535,               0.006535
